GameId, Team, Before_YPP, After_YPP, Before_COM, After_COM, Before_YPD, After_YPD
2020092708,NYJ,6.303,3.8,0.733,0.562,69.333,25.333
2020092709,LAC,1.0,6.79,0.0,0.78,7.0,55.0
2020092711,TB,2.947,4.687,0.7,0.621,28.0,31.4
2020092712,SEA,5.938,3.987,0.6,0.676,31.667,26.25
2020092713,NO,7.167,4.818,1.0,0.8,43.0,35.333
2020092800,KC,7.0,5.525,0.5,0.744,70.0,49.111
2020100400,CAR,5.03,4.75,0.533,0.76,83.0,47.5
2020100401,CHI,3.116,5.031,0.571,0.652,22.333,32.2
2020100402,CIN,5.607,6.032,0.714,0.708,52.333,54.286
2020100403,DAL,7.52,5.343,0.909,0.681,62.667,46.75
2020100404,DET,5.333,3.472,0.444,0.6,37.333,26.286
2020100405,HOU,1.312,5.692,0.333,0.621,5.25,41.111
2020100406,SEA,5.871,5.822,0.706,0.722,60.667,43.667
2020100407,TB,5.5,6.067,0.8,0.605,110.0,45.5
2020100409,BAL,2.909,5.222,1.0,0.714,32.0,36.556
2020100410,NYG,0.143,4.0,0.5,0.676,1.0,33.333
2020100412,BUF,4.807,3.55,0.724,0.5,54.8,17.75
2020100413,SF,6.067,5.37,0.7,0.771,45.5,41.429
2020100501,NE,2.727,5.5,0.5,0.647,15.0,50.875
2020100800,CHI,5.9,3.232,0.8,0.7,59.0,22.3
2020101100,CAR,4.839,5.82,0.75,0.714,50.0,58.2
2020101101,BAL,4.333,4.039,0.571,0.5,43.333,29.429
2020101102,JAX,4.071,4.125,0.704,0.5,38.0,44.0
2020101103,LV,5.222,6.225,0.667,0.704,94.0,49.111
2020101105,NYJ,3.634,3.146,0.529,0.45,37.25,21.5
2020101106,PHI,5.444,4.086,0.529,0.7,49.0,28.6
2020101108,WAS,2.825,-0.429,0.7,0.364,18.833,-1.714
2020101109,MIA,5.676,4.327,0.786,0.688,48.25,34.0
2020101110,CLE,5.19,2.742,0.69,0.444,60.2,14.167
2020101111,NYG,4.3,4.554,0.667,0.577,64.5,25.5
2020101112,MIN,3.877,5.488,0.64,0.8,44.2,47.2
2020101200,LAC,3.439,4.848,0.667,0.5,21.778,32.0
2020101300,BUF,5.618,6.04,0.632,0.714,47.75,60.4
2020101800,CAR,3.659,4.385,0.533,0.667,40.25,28.5
2020101801,IND,6.677,5.565,0.667,0.724,34.5,51.2
2020101802,JAX,4.062,3.86,0.833,0.538,32.5,31.429
2020101803,MIN,3.0,6.946,0.8,0.771,9.0,48.625
2020101804,WAS,3.286,4.352,0.6,0.744,46.0,38.625
2020101805,PHI,0.154,4.836,0.4,0.538,0.667,29.417
2020101806,CLE,4.16,3.727,0.6,0.619,26.0,23.429
2020101807,TEN,5.375,9.176,0.593,0.938,60.2,52.0
2020101810,TB,3.797,4.778,0.607,0.0,28.1,43.0
2020101811,SF,6.333,4.0,0.889,0.6,66.5,33.5
2020101812,NE,4.667,4.6,-1,0.778,28.0,23.0
2020101813,MIA,4.6,4.083,0.8,0.75,34.5,20.417
2020101900,DAL,2.688,4.19,0.571,0.635,21.5,44.0
2020101901,BUF,2.967,3.27,0.308,0.647,29.667,20.167
2020102200,PHI,4.442,4.788,0.667,0.5,63.667,31.125
2020102500,ATL,4.635,5.583,0.65,1.0,49.0,22.333
2020102502,CIN,6.364,5.085,0.833,0.727,70.0,41.7
2020102503,GB,5.246,2.737,0.724,0.4,45.714,17.333
2020102505,CAR,7.118,4.25,0.625,0.864,60.5,42.5
2020102506,NYJ,4.036,2.561,0.8,0.389,113.0,13.125
2020102507,DAL,2.167,2.393,0.0,0.545,13.0,14.6
2020102508,ARI,0.727,5.576,0.4,0.805,8.0,36.643
2020102509,KC,6.182,3.683,0.75,0.667,68.0,24.556
2020102510,NE,2.333,6.614,0.5,0.75,17.5,41.571
2020102511,TB,1.333,5.247,0.667,0.738,8.0,44.6
2020102512,TEN,3.143,4.543,0.545,0.571,29.333,29.857
2020102513,JAX,4.407,2.688,0.6,0.286,37.143,43.0
2020102600,CHI,3.794,3.875,0.8,0.654,25.8,51.667
2020102900,CAR,5.394,2.812,0.727,0.526,59.333,15.0
2020110101,CIN,4.25,4.092,0.6,0.71,68.0,34.556
2020110102,LV,3.7,3.493,0.6,0.667,37.0,43.667
2020110103,IND,4.034,3.556,0.68,0.6,34.0,32.0
2020110105,KC,5.705,5.976,0.769,0.714,50.2,49.0
2020110106,LA,1.143,4.942,0.0,0.633,8.0,39.538
2020110108,NO,4.231,4.275,1.0,0.684,55.0,26.308
2020110109,SEA,0.769,4.649,0.667,0.719,5.0,34.4
2020110110,DAL,4.4,2.56,0.667,0.514,44.0,21.5
2020110111,BAL,6.8,5.218,0.667,0.522,51.0,31.308
2020110112,LAC,5.342,4.542,0.676,0.857,52.75,36.333
2020110200,TB,7.429,3.692,1.0,0.632,52.0,26.182
2020110500,GB,4.364,5.694,0.625,0.941,36.0,46.5
2020110800,ATL,4.981,2.667,0.75,0.692,64.75,11.556
2020110801,BUF,6.283,3.044,0.857,0.667,57.8,22.833
2020110802,IND,5.267,4.141,0.8,0.55,39.5,44.167
2020110803,JAX,5.057,6.375,0.533,0.792,35.4,43.714
2020110804,CAR,4.265,4.431,0.714,0.741,52.25,37.667
2020110805,MIN,8.667,6.081,1.0,0.529,65.0,41.889
2020110806,CHI,2.703,4.667,0.611,0.722,16.667,38.0
2020110807,WAS,4.621,7.895,0.8,0.84,33.5,50.0
2020110808,LAC,4.587,4.755,0.611,0.654,35.167,38.833
2020110809,ARI,5.07,5.732,0.733,0.688,43.6,78.333
2020110810,PIT,3.944,4.787,0.737,0.633,35.5,32.143
2020110811,NO,6.556,3.667,0.9,0.8,118.0,29.333
2020110900,NYJ,6.345,4.6,0.692,0.643,61.333,27.6
2020111502,DET,5.276,4.681,0.5,0.769,30.6,36.667
2020111503,JAX,3.3,4.36,0.5,0.542,19.8,27.25
2020111504,NYG,4.93,4.149,0.857,0.667,53.0,32.5
2020111505,PIT,4.5,3.537,0.615,0.541,25.2,23.7
2020111506,ARI,4.12,6.159,0.684,0.733,51.5,30.111
2020111507,DEN,3.429,5.113,0.6,0.538,36.0,26.417
2020111509,LA,7.027,3.0,0.824,0.619,86.667,23.5
2020111510,NO,0.882,4.0,0.429,0.706,5.0,23.2
2020111511,NE,5.732,2.419,0.818,0.714,58.75,18.75
2020111512,LAC,3.0,4.183,0.667,0.654,17.0,35.857
2020111600,CHI,4.5,2.071,1.0,0.5,27.0,12.889
2020111900,SEA,5.357,4.824,1.0,0.769,75.0,32.8
2020112200,BAL,3.447,4.256,0.364,0.737,26.2,36.6
2020112201,DET,1.9,4.037,0.25,0.6,19.0,27.25
2020112202,CLE,3.125,4.467,0.438,0.714,31.25,25.125
2020112204,GB,5.667,4.897,0.833,0.742,34.0,31.556
2020112205,JAX,3.806,3.7,0.4,0.625,29.5,16.444
2020112206,NO,4.069,6.226,0.583,0.867,29.5,41.25
2020112207,WAS,5.8,3.954,1.0,0.619,43.5,25.7
2020112209,DAL,4.667,4.742,0.571,0.731,42.0,42.0
2020112210,LV,5.902,1.5,0.808,0.5,60.0,6.0
2020112211,MIA,2.523,5.643,0.571,0.692,16.4,79.0
2020112212,LAC,4.05,4.228,0.846,0.659,81.0,37.111
2020112300,TB,3.061,3.735,0.586,0.524,30.0,21.167
2020112600,HOU,2.824,6.115,0.333,0.739,24.0,33.909
2020112601,WAS,3.378,5.488,0.722,0.727,38.0,47.2
2020112900,ATL,2.846,3.205,0.5,0.568,18.5,23.5
2020112901,BUF,1.778,4.739,0.667,0.792,16.0,29.727
2020112902,NYG,3.649,2.806,0.562,0.609,33.75,21.75
2020112903,TEN,5.241,2.176,0.545,1.0,46.0,37.0
2020112904,JAX,4.795,4.108,0.611,0.529,42.2,30.4
2020112905,CAR,4.136,4.949,0.25,0.679,45.5,41.714
2020112906,NE,2.895,3.875,0.5,1.0,23.571,15.5
2020112907,NYJ,4.727,3.721,0.625,0.619,34.667,22.857
2020112908,DEN,1.1,1.477,0.0,0.429,5.5,7.222
2020112909,SF,3.429,3.747,0.5,0.727,24.0,20.375
2020112910,KC,7.634,4.793,0.75,0.774,78.25,34.75
2020112911,CHI,8.308,3.597,0.667,0.595,108.0,24.1
2020113000,PHI,1.226,4.019,0.4,0.647,7.6,43.4
2020120200,BAL,1.571,3.968,1.0,0.5,5.5,27.333
2020120600,NO,5.087,4.457,0.615,0.769,58.5,31.2
2020120601,CHI,4.438,4.0,0.724,0.833,39.444,32.0
2020120602,HOU,7.0,4.875,0.6,0.706,49.0,31.2
2020120603,CIN,3.583,2.868,0.714,0.7,43.0,12.667
2020120604,JAX,5.444,3.148,0.75,0.72,65.333,15.455
2020120605,NYJ,5.759,4.208,0.615,0.7,55.667,22.444
2020120607,CLE,5.348,4.817,0.8,0.75,61.5,38.0
2020120608,ARI,3.148,4.154,0.44,0.786,24.286,18.0
2020120609,SEA,3.714,4.214,0.615,0.656,26.0,29.5
2020120610,PHI,2.824,4.776,0.375,0.476,48.0,39.571
2020120611,NE,4.08,3.081,0.6,0.611,34.0,19.1
2020120700,BUF,6.667,5.141,0.667,0.795,60.0,36.455
2020120702,PIT,4.365,3.424,0.719,0.52,32.429,22.6
2020120800,DAL,3.529,4.461,0.857,0.628,30.0,56.5
2020121000,LA,6.296,3.304,0.7,0.667,85.0,23.125
2020121300,DEN,3.6,5.588,0.7,0.737,45.0,31.667
2020121301,HOU,4.385,3.508,0.667,0.72,57.0,36.833
2020121302,CIN,7.333,3.779,1.0,0.676,66.0,42.833
2020121304,JAX,3.241,5.83,0.688,0.538,23.5,61.8
2020121305,MIA,3.1,3.967,0.2,0.612,15.5,36.1
2020121306,ARI,3.29,4.765,0.615,0.727,34.0,27.0
2020121307,TB,5.308,4.282,0.636,0.692,46.0,27.833
2020121308,IND,6.211,1.167,0.633,-1,63.0,14.0
2020121309,SEA,7.667,4.026,0.75,0.793,92.0,31.4
2020121310,ATL,5.415,4.32,0.75,0.667,55.5,27.0
2020121311,NO,3.6,4.949,0.778,0.759,24.0,36.5
2020121312,SF,3.297,5.542,0.538,0.571,24.4,36.333
2020121313,PIT,3.067,4.463,0.467,0.696,18.4,22.875
2020121400,CLE,7.875,4.946,0.833,0.574,63.0,32.857
2020121700,LAC,4.73,6.75,0.656,0.333,43.75,27.0
2020121900,BUF,5.143,6.506,0.8,0.683,36.0,42.538
2020121901,CAR,4.889,5.25,0.667,0.613,44.0,33.6
2020122002,HOU,3.818,5.431,0.667,0.816,42.0,48.875
2020122003,LA,2.737,5.75,0.8,0.613,17.333,40.25
2020122004,DET,5.147,5.773,0.722,0.714,87.5,31.75
2020122005,TB,2.053,5.831,0.636,0.667,13.0,47.375
2020122006,JAX,1.769,5.5,0.5,0.793,23.0,44.0
2020122007,MIA,5.474,4.591,1.0,0.75,104.0,37.875
2020122008,CHI,5.7,4.565,0.889,0.667,38.0,47.167
2020122009,NYG,3.765,4.644,0.333,0.696,64.0,69.667
2020122010,WAS,3.154,4.455,0.692,0.738,20.5,42.0
2020122011,PHI,4.64,3.636,0.7,0.432,38.667,28.0
2020122012,NO,1.429,4.277,0.0,0.485,10.0,21.385
2020122013,DAL,2.308,3.838,0.75,0.567,10.0,23.727
2020122100,PIT,0.75,3.915,0.2,0.556,3.0,25.273
2020122500,MIN,6.45,3.932,0.6,0.636,64.5,23.2
2020122600,TB,7.907,4.0,0.793,0.529,61.0,29.333
2020122601,ARI,3.653,3.638,0.6,0.68,35.8,34.2
2020122702,LAC,5.026,3.784,0.65,0.571,47.75,23.333
2020122704,CLE,3.2,3.091,0.545,0.511,21.333,21.636
2020122706,CIN,6.902,4.606,0.719,0.778,70.167,50.667
2020122707,JAX,5.444,3.581,0.786,0.667,49.0,17.111
2020122708,KC,2.091,5.943,0.5,0.59,23.0,52.0
2020122709,PIT,1.733,4.729,0.571,0.652,8.667,41.375
2020122710,CAR,2.111,3.833,0.75,0.708,19.0,27.6
2020122711,LA,3.596,4.419,0.609,0.55,33.8,47.5
2020122712,DAL,4.522,6.552,0.6,0.773,34.667,43.9
2020122713,TEN,3.25,4.615,0.333,0.522,39.0,30.0
2020122800,NE,5.429,2.964,0.5,0.381,38.0,20.375
2021010300,BUF,2.0,5.662,1.0,0.629,12.0,34.846
2021010301,NO,4.273,4.394,1.0,0.643,47.0,28.364
2021010302,GB,4.0,5.773,0.833,0.7,64.0,42.333
2021010303,CIN,4.757,3.529,0.333,0.333,29.333,15.0
2021010305,MIN,3.667,5.449,0.6,0.684,33.0,44.091
2021010306,KC,3.625,4.935,0.722,0.75,38.667,38.25
2021010307,NE,13.143,4.2,0.5,0.71,92.0,24.231
2021010308,NYG,8.2,3.317,1.0,0.667,82.0,19.0
2021010309,PHI,1.429,2.764,0.0,0.455,10.0,22.111
2021010310,TB,7.556,5.784,1.0,0.6,68.0,53.5
2021010311,LV,5.118,6.029,0.571,0.676,29.0,34.167
2021010312,TEN,6.358,5.029,0.688,0.636,56.167,29.333
2021010313,JAX,3.067,4.016,0.5,0.639,23.0,31.125
2021010314,ARI,2.1,6.841,0.625,0.727,10.5,50.167
2021010315,SEA,3.387,3.375,0.543,1.0,28.222,27.0
2021090900,TB,6.233,5.685,0.733,0.657,37.4,30.7
2021091200,ATL,3.574,3.188,0.579,0.6,38.6,25.5
2021091201,BUF,4.5,3.901,0.636,0.556,40.5,31.6
2021091202,CAR,6.455,4.383,0.769,0.652,71.0,23.909
2021091204,DET,4.073,4.954,0.737,0.614,55.667,40.25
2021091205,HOU,4.458,4.358,0.476,0.733,35.667,25.667
2021091206,SEA,6.306,4.65,0.824,0.714,51.5,23.25
2021091207,ARI,7.167,4.59,0.8,0.643,86.0,29.833
2021091208,WAS,3.056,4.0,0.5,0.632,27.5,20.4
2021091209,CLE,7.636,4.538,0.722,0.818,112.0,23.6
2021091210,MIA,6.154,3.528,1.0,0.583,80.0,26.714
2021091211,NO,3.806,6.632,0.684,1.0,47.2,25.2
2021091212,NYG,4.955,4.478,0.727,0.519,36.333,68.667
2021091213,CHI,6.167,3.586,0.818,0.724,111.0,52.0
2021091300,BAL,5.25,4.738,0.7,0.571,42.0,32.111
2021091600,WAS,4.974,3.214,0.763,0.778,37.8,15.0
2021091900,CAR,5.608,2.205,0.773,0.632,71.5,10.778
2021091901,CIN,2.568,9.381,0.632,0.909,37.667,32.833
2021091902,CLE,3.941,5.456,1.0,0.938,33.5,38.875
2021091903,IND,5.308,3.852,0.9,0.577,138.0,29.714
2021091904,JAX,2.885,2.4,0.423,0.455,25.0,16.0
2021091905,BUF,6.812,3.224,0.6,0.536,54.5,18.0
2021091906,NE,3.571,3.32,0.833,0.65,33.333,18.444
2021091907,PHI,6.175,4.179,0.471,0.444,61.75,23.4
2021091908,PIT,2.545,5.579,0.667,0.706,28.0,39.75
2021091909,ARI,5.167,7.694,0.846,0.833,51.667,37.7
2021091910,ATL,4.119,5.091,0.727,0.786,28.833,32.0
2021091911,DAL,4.95,6.226,0.75,0.857,99.0,47.143
2021091912,TEN,5.2,5.182,0.727,0.594,52.0,39.9
2021091913,KC,7.533,5.74,1.0,0.76,113.0,31.889
2021092000,DET,5.143,5.05,0.762,0.733,50.4,25.25
2021092300,HOU,2.043,3.356,0.5,0.64,15.667,21.571
2021092600,WAS,4.625,6.0,0.75,0.652,37.0,29.0
2021092601,CHI,1.541,-0.19,0.417,0.273,9.5,-1.0
2021092602,DET,3.375,3.556,0.25,0.75,27.0,25.6
2021092603,ARI,4.929,5.864,0.882,0.833,29.571,43.0
2021092604,KC,6.3,4.95,0.8,0.61,63.0,39.6
2021092605,NE,2.429,5.915,0.467,0.703,13.6,43.625
2021092606,NYG,5.933,3.962,0.692,0.654,89.0,22.889
2021092607,PIT,2.643,4.169,0.571,0.691,18.5,43.25
2021092608,IND,3.5,3.672,0.2,0.514,17.5,33.571
2021092609,NYJ,2.868,11.0,0.607,0.625,25.333,49.5
2021092610,MIA,3.438,3.518,0.5,0.646,27.5,33.222
2021092611,LA,4.25,5.246,0.5,0.733,34.0,42.625
2021092612,SEA,7.659,3.682,0.789,0.571,78.5,27.0
2021092613,SF,2.273,4.083,0.5,0.6,12.5,29.4
2021092700,PHI,6.071,7.341,0.667,0.759,34.0,64.6
2021093000,CIN,6.133,5.63,0.714,0.917,39.429,50.667
2021100300,ATL,4.565,4.058,0.636,0.576,52.5,31.111
2021100301,BUF,6.194,5.455,0.75,0.684,44.6,37.5
2021100302,CHI,5.357,4.931,1.0,0.667,75.0,31.778
2021100303,DAL,5.333,5.351,0.5,0.636,32.0,33.0
2021100304,IND,3.967,4.25,0.76,0.625,30.25,59.5
2021100306,NYG,4.905,7.286,0.636,0.75,34.333,45.333
2021100307,NYJ,1.3,4.794,0.5,0.645,6.5,27.167
2021100308,KC,6.0,5.93,0.8,0.852,36.0,70.167
2021100309,ARI,6.889,4.329,0.875,0.68,62.0,42.75
2021100310,SF,8.818,5.051,1.0,0.5,97.0,39.9
2021100312,GB,3.923,4.306,0.636,0.52,34.0,33.375
2021100313,TB,4.25,4.575,0.5,0.524,34.0,44.222
2021100400,LV,1.0,3.5,0.333,0.656,7.0,24.889
2021100700,LA,5.3,5.797,0.667,0.72,53.0,41.222
2021101000,NYJ,1.6,3.983,0.25,0.645,8.0,28.875
2021101001,PHI,1.848,4.52,0.636,0.55,8.714,32.286
2021101002,CIN,4.971,4.587,0.765,0.714,29.0,35.167
2021101003,HOU,5.962,4.625,0.7,0.667,77.5,31.714
2021101004,JAX,6.049,4.381,0.714,0.688,52.714,30.667
2021101005,MIN,4.583,5.246,0.5,0.857,55.0,36.2
2021101006,PIT,6.778,4.492,0.667,0.571,122.0,35.375
2021101007,TB,6.045,5.86,0.696,0.783,66.5,58.6
2021101008,NO,11.5,4.082,0.714,0.458,69.0,24.9
2021101009,CLE,9.375,5.654,1.0,0.7,75.0,41.636
2021101010,CHI,1.1,3.394,0.0,0.619,5.5,30.125
2021101011,SF,5.154,5.328,0.6,0.538,67.0,81.25
2021101012,DAL,5.167,5.747,0.5,0.706,31.0,47.545
2021101013,BUF,7.5,6.015,0.5,0.6,75.0,35.545
2021101100,BAL,2.125,6.763,0.5,0.897,8.5,64.25
2021101400,TB,5.69,4.237,0.929,0.759,55.0,41.667
2021101700,JAX,5.6,4.919,0.75,0.564,56.0,40.444
2021101701,LAC,2.167,3.957,0.444,0.606,13.0,45.5
2021101702,CAR,2.5,3.419,0.6,0.385,10.0,26.727
2021101703,GB,3.25,4.969,0.5,0.739,26.0,45.429
2021101704,DET,1.091,3.818,0.75,0.711,6.0,31.5
2021101705,HOU,4.231,4.465,0.857,0.676,55.0,31.7
2021101706,NYG,3.353,3.588,0.529,0.657,38.0,22.875
2021101707,WAS,3.176,4.553,0.529,0.739,27.0,28.833
2021101708,CLE,4.562,5.878,0.5,0.75,73.0,48.0
2021101709,DEN,5.188,5.291,0.667,0.783,83.0,34.833
2021101710,DAL,7.933,5.645,0.882,0.658,238.0,47.667
2021101711,PIT,4.132,2.538,0.743,0.556,35.125,13.2
2021101800,TEN,1.455,6.424,0.167,0.8,8.0,47.375
2021102100,DEN,5.0,3.38,1.0,0.667,55.0,28.167
2021102400,BAL,4.463,5.532,0.533,0.464,36.6,52.0
2021102401,WAS,5.5,5.7,0.6,0.741,77.0,40.714
2021102402,MIA,4.658,6.347,0.8,0.905,59.0,44.429
2021102404,CAR,3.278,2.225,0.647,0.417,39.333,14.833
2021102405,KC,3.75,4.972,1.0,0.627,30.0,35.8
2021102407,PHI,3.833,5.14,0.5,0.542,38.333,51.4
2021102408,ARI,2.5,4.762,0.75,0.75,15.0,36.364
2021102409,CHI,3.182,5.032,0.5,0.793,11.667,34.667
2021102410,SF,8.667,3.721,1.0,0.667,78.0,18.917
2021102500,SEA,5.036,1.975,0.5,0.545,28.2,19.75
2021102800,ARI,3.429,5.762,0.556,0.769,24.0,48.4
2021103100,ATL,3.188,3.559,0.714,0.75,34.0,15.125
2021103101,BUF,4.1,4.458,0.588,0.7,30.75,43.833
2021103102,SF,6.086,7.472,0.556,0.778,53.25,53.8
2021103103,PIT,4.423,4.733,0.636,0.64,38.333,56.8
2021103104,DET,3.83,4.409,0.826,0.643,45.0,24.25
2021103105,LA,6.391,5.079,0.643,0.619,147.0,35.556
2021103106,IND,4.645,3.578,0.611,0.5,48.0,25.444
2021103107,CIN,0.824,5.368,0.571,0.655,7.0,34.0
2021103108,NE,4.569,3.833,0.4,0.8,44.167,34.5
2021103109,JAX,3.889,3.603,0.778,0.578,35.0,49.0
2021103110,WAS,4.763,4.976,0.684,0.636,90.5,29.143
2021103111,NO,4.25,3.449,0.538,0.552,59.5,26.444
2021103112,DAL,4.455,5.269,0.714,0.59,98.0,27.154
2021110100,NYG,5.0,2.8,0.714,0.643,35.0,23.333
2021110400,NYJ,4.619,5.306,0.615,0.7,48.5,42.444
2021110701,CAR,2.333,5.131,0.5,0.594,10.5,31.3
2021110702,CIN,5.727,6.095,0.833,0.737,63.0,37.583
2021110703,DAL,3.932,5.615,0.36,0.706,43.25,48.667
2021110704,BUF,3.618,4.721,0.6,0.75,41.0,33.833
2021110705,MIA,3.45,2.735,0.5,0.657,34.5,16.909
2021110706,NO,4.797,4.091,0.5,0.737,56.6,27.0
2021110707,NYG,6.133,2.732,1.0,0.647,46.0,25.5
2021110709,GB,4.528,4.243,0.467,0.619,40.75,31.4
2021110710,SF,4.0,5.016,0.5,0.667,28.0,35.111
2021110800,CHI,4.857,5.043,0.75,0.655,34.0,34.8
2021111100,MIA,1.714,4.226,0.5,0.526,12.0,25.357
2021111400,DAL,5.3,4.87,0.75,0.786,53.0,44.8
2021111401,IND,4.389,3.226,0.571,0.769,33.857,25.0
2021111402,CLE,5.125,3.538,0.429,0.667,82.0,26.286
2021111403,NYJ,2.5,4.532,0.5,0.7,25.0,29.833
2021111404,PIT,3.955,3.902,0.692,0.537,43.5,24.615
2021111405,TEN,5.111,1.822,0.647,0.75,46.0,9.111
2021111406,TB,1.167,5.309,0.333,0.781,7.0,36.5
2021111407,ARI,3.462,2.906,0.833,0.542,45.0,19.25
2021111408,LAC,2.591,4.115,0.667,0.586,19.0,30.571
2021111409,PHI,6.0,4.536,0.875,0.667,75.0,28.222
2021111410,GB,5.0,4.604,0.571,0.667,47.5,44.2
2021111411,KC,5.556,5.049,0.889,0.667,50.0,51.125
2021111500,LA,4.429,4.644,0.833,0.658,31.0,39.143
2021111800,ATL,2.607,8.0,0.692,0.875,20.857,16.0
2021112100,IND,5.185,3.729,0.6,0.417,70.0,27.5
2021112101,WAS,5.6,4.053,0.5,0.737,56.0,34.222
2021112102,CHI,5.636,4.29,0.667,0.433,62.0,29.556
2021112103,DET,4.857,3.979,0.75,0.714,68.0,21.222
2021112104,SF,3.75,4.03,1.0,0.632,60.0,30.0
2021112105,MIN,4.667,5.813,1.0,0.657,42.0,39.636
2021112106,MIA,5.188,4.685,0.875,0.767,83.0,34.2
2021112107,PHI,4.296,3.658,0.667,0.526,38.667,23.167
2021112108,TEN,4.286,6.217,0.333,0.776,30.0,51.6
2021112109,CIN,2.341,3.617,0.632,0.667,20.6,28.333
2021112110,DAL,0.667,3.316,0.5,0.707,4.0,21.0
2021112111,ARI,5.125,4.505,1.0,0.721,41.0,25.625
2021112112,LAC,6.125,5.5,0.743,0.714,49.0,44.0
2021112200,TB,5.241,4.851,0.75,0.657,76.0,36.111
2021112500,CHI,6.448,3.852,0.688,0.609,46.75,29.714
2021112501,LV,4.333,4.908,0.412,0.643,42.25,31.083
2021112502,NO,2.702,5.5,0.571,1.0,25.667,55.0
2021112800,PIT,6.148,4.8,0.667,0.655,41.5,30.857
2021112801,HOU,5.636,3.0,0.6,0.696,62.0,17.4
2021112802,TB,4.0,4.267,0.429,0.767,40.0,29.091
2021112803,ATL,4.75,3.872,0.636,0.684,30.4,20.222
2021112804,CAR,5.579,2.3,0.4,0.444,53.0,11.5
2021112805,TEN,4.121,4.475,0.818,0.3,34.0,25.571
2021112806,NYG,4.727,2.659,0.571,0.647,39.0,21.8
2021112807,LAC,1.778,6.211,0.333,0.674,8.0,73.5
2021112808,LA,3.0,5.431,0.333,0.583,21.0,32.583
2021112809,MIN,4.743,5.968,0.706,0.611,33.2,46.25
2021112810,CLE,4.63,3.244,0.467,0.458,41.667,18.25
2021112900,WAS,3.378,4.836,0.706,0.8,41.667,42.143
2021120200,NO,4.161,6.164,0.571,0.593,25.8,30.818
2021120500,ATL,6.286,4.181,0.8,0.684,44.0,30.1
2021120501,ARI,3.625,3.476,1.0,0.643,14.5,27.375
2021120502,LAC,5.0,4.219,0.714,0.759,55.0,25.667
2021120503,MIN,4.357,4.952,0.667,0.759,40.667,44.571
2021120504,HOU,2.755,3.0,0.409,0.571,16.875,33.0
2021120505,DEN,4.333,7.7,0.474,0.68,65.0,61.6
2021120506,NYG,5.615,2.642,1.0,0.457,73.0,17.7
2021120507,NYJ,4.105,5.067,0.857,0.542,39.0,76.0
2021120508,WAS,4.96,3.618,0.8,0.75,41.333,39.8
2021120509,LA,1.714,5.15,0.5,0.684,12.0,41.2
2021120510,BAL,6.917,3.2,0.6,0.636,83.0,23.273
2021120511,SEA,-0.143,3.354,1.0,0.778,-1.0,17.188
2021120600,NE,1.375,4.439,-1,0.667,3.667,31.625
2021120900,MIN,5.625,5.756,0.75,0.483,45.0,39.333
2021121200,ATL,4.941,3.721,0.714,0.652,42.0,42.167
2021121201,SF,1.462,4.538,0.833,0.649,9.5,25.286
2021121202,CLE,4.821,3.238,0.75,0.571,47.0,17.0
2021121203,HOU,3.694,7.889,0.605,1.0,31.4,71.0
2021121204,LV,2.565,4.833,0.7,0.75,14.75,38.667
2021121205,NYJ,1.333,3.773,0.286,0.462,5.333,41.5
2021121207,DAL,4.667,4.079,0.75,0.595,70.0,25.929
2021121208,DEN,3.82,5.059,0.611,0.875,38.2,43.0
2021121209,NYG,3.472,4.893,0.407,0.75,30.667,34.25
2021121211,GB,4.2,5.365,1.0,0.765,42.0,36.091
2021121300,LA,5.591,3.613,0.762,0.692,49.2,22.4
2021121600,LAC,4.273,4.716,0.375,0.625,47.0,54.571
2021121901,DET,5.019,2.323,0.8,0.625,53.2,14.4
2021121903,DAL,3.857,3.552,0.583,0.808,27.0,25.75
2021121904,PIT,2.105,2.36,0.444,0.7,10.0,13.111
2021121905,DEN,3.333,3.64,0.6,0.308,26.25,30.333
2021121906,ATL,2.195,5.394,0.533,0.647,18.0,59.333
2021121907,LA,4.864,4.982,0.769,0.75,53.5,40.571
2021121908,TB,2.5,3.74,0.833,0.512,20.0,26.182
2021122000,MIN,4.353,2.54,0.857,0.444,37.0,14.545
2021122001,NYJ,3.625,0.625,0.579,0.333,29.0,3.333
2021122002,PHI,6.2,6.227,0.8,0.773,62.0,51.889
2021122003,CLE,2.571,3.768,0.857,0.609,18.0,23.444
2021122004,CAR,4.0,3.408,0.4,0.486,48.0,30.25
2021122005,IND,3.707,4.808,0.5,0.5,30.4,31.25
2021122300,SF,7.333,5.415,1.0,0.741,132.0,31.889
2021122500,CLE,8.714,5.164,1.0,0.676,61.0,47.125
2021122501,ARI,6.2,3.898,0.769,0.567,93.0,31.833
2021122601,TB,5.353,2.278,0.63,0.333,52.0,13.667
2021122602,CIN,5.25,6.913,0.727,0.795,63.0,59.625
2021122603,LAC,6.344,6.829,0.8,0.857,67.667,46.667
2021122604,MIN,6.133,4.492,1.0,0.71,92.0,22.462
2021122605,NE,5.091,4.173,0.714,0.429,56.0,31.0
2021122606,JAX,4.4,4.508,0.7,0.633,110.0,40.571
2021122607,PHI,2.833,4.299,0.25,0.63,8.5,30.091
2021122608,SEA,4.469,4.805,0.636,0.562,35.75,32.833
2021122609,PIT,1.333,4.147,0.5,0.667,8.0,44.429
2021122610,DEN,3.643,2.393,0.692,0.636,25.5,13.4
